	log_likelihood
15164	-2618.6833
15165	-2668.2725
15166	-2654.052
15167	-2599.0977
15168	-2647.6597
15169	-2609.1091
15170	-2713.6926
15171	-2660.0132
15172	-2642.4087
15173	-2699.2446
15174	-2643.7866
15175	-2642.389
15176	-2611.5098
15177	-2716.4968
15178	-2620.1675
15179	-2653.599
15180	-2650.1821
15181	-2630.7942
15182	-2613.7705
15183	-2673.836
15184	-2609.5881
15185	-2622.938
15186	-2638.4014
15187	-2621.1067
15188	-2643.504
15189	-2620.7207
15190	-2639.9487
15191	-2654.477
15192	-2641.5994
15193	-2625.4263
15194	-2645.321
15195	-2661.7498
15196	-2653.2039
15197	-2628.2583
15198	-2642.264
15199	-2672.67
15200	-2662.0818
15201	-2653.876
15202	-2624.4265
15203	-2636.561
15204	-2616.5278
15205	-2652.913
15206	-2612.0903
15207	-2652.1245
15208	-2667.1323
15209	-2647.4094
15210	-2662.24
15211	-2607.271
15212	-2634.5796
15213	-2611.2883
15214	-2631.0513
15215	-2631.4856
15216	-2601.8215
15217	-2680.4006
15218	-2656.726
15219	-2625.0073
15220	-2633.4907
15221	-2660.7827
15222	-2685.726
15223	-2645.3965
15224	-2629.3284
15225	-2631.2466
15226	-2645.3206
15227	-2615.2693
15228	-2606.7039
15229	-2641.3467
15230	-2612.32
15231	-2624.7598
15232	-2667.512
15233	-2680.9077
15234	-2642.4531
15235	-2651.6562
15236	-2622.5198
15237	-2629.2278
15238	-2664.2334
15239	-2702.7083
15240	-2648.9116
15241	-2604.3296
15242	-2676.2188
15243	-2617.774
15244	-2610.3416
15245	-2616.6313
15246	-2632.25
15247	-2623.442
15248	-2643.4675
15249	-2619.5461
15250	-2604.043
15251	-2606.5923
15252	-2613.0037
15253	-2618.2412
15254	-2668.8726
15255	-2628.625
15256	-2665.1028
15257	-2630.3162
15258	-2627.098
15259	-2623.466
15260	-2597.9253
15261	-2659.2708
15262	-2608.3457
15263	-2612.0269
15264	-2685.194
15265	-2679.3015
15266	-2601.9922
15267	-2668.6772
15268	-2654.4915
15269	-2664.6843
15270	-2623.3867
15271	-2658.4438
15272	-2652.229
15273	-2642.1274
15274	-2641.609
15275	-2703.3438
15276	-2672.5664
15277	-2663.7173
15278	-2622.272
15279	-2643.1084
15280	-2629.256
15281	-2614.074
15282	-2635.5261
15283	-2700.8235
15284	-2670.5864
15285	-2642.243
15286	-2620.7588
15287	-2620.5713
15288	-2632.8733
15289	-2645.4778
15290	-2603.8706
15291	-2629.666
15292	-2644.2812
15293	-2624.1626
15294	-2619.9253
15295	-2672.5054
15296	-2617.2612
15297	-2651.5662
15298	-2651.1907
15299	-2632.269
15300	-2650.0537
15301	-2594.3774
15302	-2608.9558
15303	-2725.3738
15304	-2656.9639
15305	-2646.6665
15306	-2625.8325
15307	-2616.1333
15308	-2659.3872
15309	-2620.0474
15310	-2604.2898
15311	-2616.916
15312	-2609.236
15313	-2631.8936
15314	-2624.6414
15315	-2606.9993
15316	-2663.7864
15317	-2634.626
15318	-2675.1016
15319	-2626.3997
15320	-2638.4927
15321	-2613.6006
15322	-2594.6765
15323	-2629.3843
15324	-2625.7368
15325	-2615.1292
15326	-2637.3457
15327	-2624.6697
15328	-2671.4648
15329	-2685.3323
15330	-2621.64
15331	-2628.0496
15332	-2704.137
15333	-2609.6372
15334	-2653.2102
15335	-2623.698
15336	-2638.365
15337	-2618.9258
15338	-2642.2424
15339	-2624.376
15340	-2660.0085
15341	-2614.0476
15342	-2615.6108
15343	-2621.251
15344	-2607.8826
15345	-2627.3052
15346	-2666.2993
15347	-2617.483
15348	-2645.6377
15349	-2653.0874
15350	-2608.693
15351	-2588.6138
15352	-2617.36
15353	-2706.8726
15354	-2624.8928
15355	-2633.2664
15356	-2671.4473
15357	-2704.553
15358	-2619.0474
15359	-2655.7144
15360	-2678.0986
15361	-2634.9614
15362	-2629.5513
15363	-2653.0398
15364	-2663.6926
15365	-2606.904
15366	-2639.9602
15367	-2628.92
15368	-2661.766
15369	-2637.796
15370	-2620.35
15371	-2660.3904
15372	-2630.7957
15373	-2604.1519
15374	-2608.1626
15375	-2665.7344
15376	-2601.8286
15377	-2600.0576
15378	-2698.4133
15379	-2624.2605
15380	-2635.1047
15381	-2638.6692
15382	-2618.782
15383	-2649.6812
15384	-2594.5005
15385	-2637.6355
15386	-2642.496
15387	-2682.0295
15388	-2632.573
15389	-2646.9243
15390	-2596.257
15391	-2623.4373
15392	-2615.4683
15393	-2657.3606
15394	-2638.63
15395	-2639.677
15396	-2658.7065
15397	-2617.6758
15398	-2620.215
15399	-2625.4587
15400	-2637.711
15401	-2615.5767
15402	-2626.3804
15403	-2634.9133
15404	-2612.1565
15405	-2671.9133
15406	-2679.3352
15407	-2684.4382
15408	-2615.1187
15409	-2605.2217
15410	-2626.9062
15411	-2608.071
15412	-2660.0786
15413	-2680.8948
15414	-2602.2046
15415	-2658.5789
15416	-2612.2305
15417	-2664.0952
15418	-2626.5083
15419	-2633.019
15420	-2628.3628
15421	-2654.7915
15422	-2607.586
15423	-2606.9226
15424	-2633.6484
15425	-2628.4517
15426	-2655.279
15427	-2621.545
15428	-2621.0552
15429	-2669.3728
15430	-2610.064
15431	-2615.8188
15432	-2657.098
15433	-2630.746
15434	-2637.496
15435	-2670.685
15436	-2621.5896
15437	-2607.121
15438	-2631.9705
15439	-2626.352
15440	-2712.767
15441	-2600.768
15442	-2644.766
15443	-2667.441
15444	-2612.7842
15445	-2615.0452
15446	-2691.3115
15447	-2612.841
15448	-2688.3582
15449	-2653.0989
15450	-2650.6362
15451	-2613.2654
15452	-2602.8486
15453	-2635.897
15454	-2678.454
15455	-2620.114
15456	-2603.4238
15457	-2645.1497
15458	-2621.9985
15459	-2693.3684
15460	-2612.6528
15461	-2609.6394
15462	-2645.6665
15463	-2665.1235
15464	-2625.3418
15465	-2641.3657
15466	-2684.9941
15467	-2676.1406
15468	-2614.4058
15469	-2616.5261
15470	-2632.3345
15471	-2616.4624
15472	-2645.358
15473	-2640.4636
15474	-2639.5454
15475	-2633.297
15476	-2643.3208
15477	-2628.3586
15478	-2594.739
15479	-2666.8616
15480	-2678.2966
15481	-2714.4746
15482	-2640.6953
15483	-2679.4612
15484	-2730.2302
15485	-2609.0593
15486	-2634.2854
15487	-2681.3877
15488	-2599.7073
15489	-2626.4634
15490	-2611.6567
15491	-2642.6992
15492	-2627.9968
15493	-2646.524
15494	-2598.8237
15495	-2635.5806
15496	-2647.7546
15497	-2615.7446
15498	-2642.639
15499	-2658.5474
15500	-2658.0298
15501	-2646.4028
15502	-2698.7456
15503	-2606.4695
15504	-2630.2378
15505	-2618.1438
15506	-2644.7778
15507	-2634.5867
15508	-2667.917
15509	-2659.3738
15510	-2656.941
15511	-2611.828
15512	-2643.7874
15513	-2595.9148
15514	-2644.795
15515	-2622.695
15516	-2655.725
15517	-2632.1416
15518	-2645.0142
15519	-2579.6934
15520	-2599.5334
15521	-2622.6426
15522	-2662.4207
15523	-2607.3052
15524	-2609.7505
15525	-2651.1997
15526	-2650.617
15527	-2612.8015
15528	-2645.4797
15529	-2647.4277
15530	-2644.092
15531	-2606.0718
15532	-2650.6997
15533	-2605.295
15534	-2645.0845
15535	-2649.1982
15536	-2659.7239
15537	-2611.3254
15538	-2612.507
15539	-2607.3274
15540	-2686.2664
15541	-2623.2769
15542	-2668.5852
15543	-2614.4487
15544	-2601.9907
15545	-2652.816
15546	-2621.438
15547	-2675.4988
15548	-2646.9204
15549	-2615.9739
15550	-2595.3547
15551	-2612.9883
15552	-2637.9878
15553	-2635.724
15554	-2584.0103
15555	-2656.1167
15556	-2631.669
15557	-2645.0942
15558	-2708.862
15559	-2667.9753
15560	-2612.7402
15561	-2654.8708
15562	-2627.5903
15563	-2614.1106
15564	-2639.1733
15565	-2619.0288
15566	-2642.6143
15567	-2651.817
15568	-2662.8462
15569	-2625.7192
15570	-2709.5247
15571	-2631.3672
15572	-2614.8674
15573	-2632.422
15574	-2640.5325
15575	-2627.5308
15576	-2642.7075
15577	-2618.9995
15578	-2627.3425
15579	-2625.771
15580	-2633.0293
15581	-2601.7078
15582	-2623.5574
15583	-2596.4556
15584	-2624.588
15585	-2621.2993
15586	-2660.368
15587	-2617.537
15588	-2647.534
15589	-2681.3254
15590	-2609.086
15591	-2624.0945
15592	-2645.7905
15593	-2670.2522
15594	-2645.4978
15595	-2599.3586
15596	-2623.7866
15597	-2620.808
15598	-2652.4114
15599	-2622.3137
15600	-2650.8364
15601	-2671.3774
15602	-2616.3394
15603	-2653.2336
15604	-2617.5742
15605	-2682.8496
15606	-2635.0845
15607	-2603.8892
15608	-2671.9282
15609	-2623.1519
15610	-2626.7273
15611	-2615.3027
15612	-2655.6838
15613	-2639.7192
15614	-2631.5918
15615	-2731.1572
15616	-2662.2554
15617	-2628.535
15618	-2650.6719
15619	-2682.0593
15620	-2624.3823
15621	-2632.4963
15622	-2624.8079
15623	-2617.8613
15624	-2633.0718
15625	-2600.9243
15626	-2680.7083
15627	-2645.266
15628	-2695.0435
15629	-2661.1648
15630	-2631.862
15631	-2680.6685
15632	-2613.187
15633	-2622.5457
15634	-2612.0823
15635	-2660.3179
15636	-2649.355
15637	-2610.4355
15638	-2633.1035
15639	-2647.608
15640	-2685.148
15641	-2603.7764
15642	-2643.0571
15643	-2616.8774
15644	-2663.241
15645	-2626.2617
15646	-2618.381
15647	-2727.2183
15648	-2631.7012
15649	-2663.5442
15650	-2613.9705
15651	-2604.5254
15652	-2650.0332
15653	-2616.0503
15654	-2610.7563
15655	-2615.767
15656	-2628.809
15657	-2636.4868
15658	-2613.375
15659	-2662.9136
15660	-2708.2866
15661	-2643.8044
15662	-2628.9038
15663	-2679.5483
15664	-2622.0845
15665	-2626.058
15666	-2690.1414
15667	-2663.7983
15668	-2631.6958
15669	-2620.3142
15670	-2692.2603
15671	-2621.5042
15672	-2643.3555
15673	-2617.2097
15674	-2637.5457
15675	-2686.1763
15676	-2630.351
15677	-2636.7908
15678	-2655.1567
15679	-2708.159
15680	-2623.1365
15681	-2664.1218
15682	-2613.6665
15683	-2626.2
15684	-2629.054
15685	-2637.8303
15686	-2620.298
15687	-2599.4277
15688	-2658.9292
15689	-2687.3127
15690	-2632.1187
15691	-2612.8938
15692	-2600.8547
15693	-2640.1128
15694	-2690.9253
15695	-2635.9773
15696	-2603.5046
15697	-2631.2925
15698	-2629.3333
15699	-2616.9304
15700	-2643.1062
15701	-2613.436
15702	-2614.211
15703	-2619.6145
15704	-2636.9854
15705	-2650.2915
15706	-2654.45
15707	-2714.2651
15708	-2600.0566
15709	-2634.765
15710	-2620.1313
15711	-2645.7686
15712	-2603.0425
15713	-2653.8472
15714	-2625.4036
15715	-2672.978
15716	-2599.9382
15717	-2630.067
15718	-2650.1907
15719	-2613.6824
15720	-2665.6074
15721	-2681.859
15722	-2671.06
15723	-2654.6355
15724	-2624.1755
15725	-2624.0977
15726	-2662.6777
15727	-2607.005
15728	-2666.0247
15729	-2614.4185
15730	-2613.6506
15731	-2623.2368
15732	-2631.0337
15733	-2625.8926
15734	-2652.9712
15735	-2619.026
15736	-2633.507
15737	-2668.8901
15738	-2625.8994
15739	-2646.1907
15740	-2604.919
15741	-2660.607
15742	-2671.1355
15743	-2661.833
15744	-2637.1355
15745	-2608.2336
15746	-2658.6616
15747	-2621.4263
15748	-2645.7837
15749	-2633.774
15750	-2621.862
15751	-2600.0583
15752	-2663.563
15753	-2640.8528
15754	-2636.6624
15755	-2634.7502
15756	-2640.457
15757	-2687.0686
15758	-2610.0693
15759	-2633.0007
15760	-2635.4363
15761	-2626.607
15762	-2642.7234
15763	-2646.5176
15764	-2666.8237
15765	-2687.913
15766	-2611.2424
15767	-2646.6553
15768	-2645.4988
15769	-2613.6267
15770	-2628.4082
15771	-2678.4075
15772	-2684.7231
15773	-2630.1128
15774	-2626.6245
15775	-2678.286
15776	-2620.2683
15777	-2628.252
15778	-2627.2004
15779	-2603.1753
15780	-2626.3386
15781	-2642.3406
15782	-2624.475
15783	-2642.9192
15784	-2642.5442
15785	-2636.5396
15786	-2675.6921
15787	-2640.5767
15788	-2621.8992
15789	-2617.857
15790	-2634.6824
15791	-2624.4634
15792	-2649.2234
15793	-2729.8843
15794	-2628.4194
15795	-2602.2004
15796	-2615.6948
15797	-2698.215
15798	-2637.2039
15799	-2610.814
15800	-2665.0818
15801	-2635.3467
15802	-2653.5332
15803	-2654.336
15804	-2617.685
15805	-2623.061
15806	-2662.1921
15807	-2610.4253
15808	-2701.1028
15809	-2594.459
15810	-2620.9329
15811	-2609.3022
15812	-2647.0513
15813	-2615.4873
15814	-2687.313
15815	-2611.7837
15816	-2675.1
15817	-2653.305
15818	-2656.1875
15819	-2681.6614
15820	-2614.5786
15821	-2642.615
15822	-2602.0356
15823	-2644.498
15824	-2637.4575
15825	-2641.0435
15826	-2616.7742
15827	-2639.1282
15828	-2628.7585
15829	-2719.1743
15830	-2655.7168
15831	-2642.8345
15832	-2710.5566
15833	-2623.2173
15834	-2616.452
15835	-2723.3474
15836	-2653.6655
15837	-2655.6274
15838	-2651.111
15839	-2616.359
15840	-2599.902
15841	-2653.7844
15842	-2608.2974
15843	-2639.079
15844	-2623.347
15845	-2624.8047
15846	-2624.026
15847	-2649.809
15848	-2677.067
15849	-2629.5686
15850	-2638.284
15851	-2650.1313
15852	-2645.2175
15853	-2612.5867
15854	-2613.4512
15855	-2594.9673
15856	-2658.8052
15857	-2662.8481
15858	-2682.4976
15859	-2619.983
15860	-2634.144
15861	-2614.9001
15862	-2614.9487
15863	-2622.0325
15864	-2676.6545
15865	-2633.016
15866	-2651.4934
15867	-2642.4182
15868	-2630.593
15869	-2623.6565
15870	-2684.0176
15871	-2661.509
15872	-2664.925
15873	-2629.9443
15874	-2613.2166
15875	-2654.6462
15876	-2614.0852
15877	-2616.1094
15878	-2623.6821
15879	-2623.114
15880	-2650.6155
15881	-2619.2188
15882	-2641.393
15883	-2628.5767
15884	-2629.0405
15885	-2657.4521
15886	-2656.02
15887	-2647.762
15888	-2612.9397
15889	-2638.052
15890	-2625.267
15891	-2646.281
15892	-2683.4575
15893	-2702.552
15894	-2637.6772
15895	-2658.3218
15896	-2641.2896
15897	-2651.7866
15898	-2667.2434
15899	-2691.5552
15900	-2656.143
15901	-2649.796
15902	-2648.1597
15903	-2600.9724
15904	-2620.3706
15905	-2626.8806
15906	-2635.3423
15907	-2714.1855
15908	-2618.0955
15909	-2643.6106
15910	-2643.5574
15911	-2698.3645
15912	-2632.55
15913	-2622.5208
15914	-2620.8062
15915	-2701.858
15916	-2649.2769
15917	-2669.19
15918	-2633.2278
15919	-2674.0251
15920	-2645.6108
15921	-2605.0188
15922	-2625.3086
15923	-2615.1616
15924	-2632.2449
15925	-2613.0083
15926	-2669.026
15927	-2634.2913
15928	-2685.1187
15929	-2616.3345
15930	-2640.6763
15931	-2615.992
15932	-2619.2935
15933	-2603.1143
15934	-2592.3796
15935	-2651.5828
15936	-2723.7642
15937	-2646.149
15938	-2672.135
15939	-2632.8115
15940	-2638.8848
15941	-2660.394
15942	-2633.3154
15943	-2601.7454
15944	-2628.3647
15945	-2627.2407
15946	-2611.0425
15947	-2673.1345
15948	-2615.4868
15949	-2683.196
15950	-2644.7231
15951	-2676.7068
15952	-2649.0261
15953	-2609.793
15954	-2599.0027
15955	-2618.224
15956	-2660.0388
15957	-2609.0698
15958	-2661.7905
15959	-2655.9167
15960	-2670.2153
15961	-2657.2473
15962	-2619.1255
15963	-2630.8677
15964	-2617.111
15965	-2634.9468
15966	-2645.8145
15967	-2632.1243
15968	-2615.6514
15969	-2648.7207
15970	-2662.8035
15971	-2607.2302
15972	-2603.4546
15973	-2668.107
15974	-2644.3308
15975	-2655.133
15976	-2640.9111
15977	-2667.224
15978	-2641.9148
15979	-2621.5293
15980	-2602.6626
15981	-2636.0083
15982	-2621.2754
15983	-2616.7544
15984	-2626.2178
15985	-2631.8535
15986	-2660.4858
15987	-2624.438
15988	-2632.2957
15989	-2610.3113
15990	-2630.4756
15991	-2716.1096
15992	-2643.4094
15993	-2719.0493
15994	-2632.5999
15995	-2641.1692
15996	-2661.3828
15997	-2605.3926
15998	-2624.026
15999	-2647.8296
16000	-2618.7727
16001	-2611.1665
16002	-2673.7842
16003	-2613.0105
16004	-2613.3215
16005	-2640.8005
16006	-2646.157
16007	-2587.915
16008	-2618.5625
16009	-2655.7544
16010	-2648.6755
16011	-2614.9631
16012	-2625.9878
16013	-2624.0679
16014	-2643.5806
16015	-2668.3376
16016	-2625.9614
16017	-2652.662
16018	-2647.9434
16019	-2680.3655
16020	-2603.298
16021	-2646.817
16022	-2749.685
16023	-2632.1855
16024	-2597.8267
16025	-2640.3416
16026	-2626.1685
16027	-2634.5454
16028	-2638.4314
16029	-2624.4373
16030	-2636.974
16031	-2606.7148
16032	-2639.3208
16033	-2695.8726
16034	-2627.7078
16035	-2627.7378
16036	-2603.1902
16037	-2629.7275
16038	-2642.708
16039	-2615.3677
16040	-2602.4106
16041	-2643.1633
16042	-2631.9004
16043	-2639.855
16044	-2627.683
16045	-2651.9792
16046	-2626.3003
16047	-2649.1401
16048	-2655.884
16049	-2610.9922
16050	-2619.759
16051	-2637.6177
16052	-2624.8145
16053	-2638.4648
16054	-2623.1064
16055	-2637.183
16056	-2645.7678
16057	-2596.493
16058	-2602.4478
16059	-2633.484
16060	-2610.4514
16061	-2630.7627
16062	-2633.2456
16063	-2647.2292
16064	-2625.7043
16065	-2695.4211
16066	-2626.885
16067	-2622.9973
16068	-2635.0583
16069	-2723.1362
16070	-2640.6929
16071	-2625.6958
16072	-2603.9717
16073	-2629.0903
16074	-2647.194
16075	-2617.247
16076	-2603.0598
16077	-2655.391
16078	-2668.2708
16079	-2659.56
16080	-2678.05
16081	-2650.0154
16082	-2681.5413
16083	-2623.5273
16084	-2623.0398
16085	-2639.3127
16086	-2626.2664
16087	-2652.6606
16088	-2633.3386
16089	-2589.9636
16090	-2610.8352
16091	-2626.5544
16092	-2593.4941
16093	-2642.78
16094	-2614.0789
16095	-2634.1367
16096	-2645.1296
16097	-2658.9177
16098	-2655.1042
16099	-2618.6624
16100	-2654.6482
16101	-2625.9658
16102	-2622.775
16103	-2682.3608
16104	-2621.4114
16105	-2659.4714
16106	-2618.3994
16107	-2686.0122
16108	-2640.3535
16109	-2624.9082
16110	-2621.0261
16111	-2631.9875
16112	-2710.1587
16113	-2697.7712
16114	-2615.2039
16115	-2644.803
16116	-2656.566
16117	-2624.4421
16118	-2601.8003
16119	-2632.8918
16120	-2616.7698
16121	-2614.304
16122	-2649.278
16123	-2659.2417
16124	-2632.9204
16125	-2697.8135
16126	-2637.2817
16127	-2626.3003
16128	-2655.5327
16129	-2599.938
16130	-2644.6511
16131	-2619.7983
16132	-2612.3337
16133	-2686.5554
16134	-2624.6108
16135	-2666.7852
16136	-2658.3137
16137	-2617.6118
16138	-2638.2495
16139	-2642.5552
16140	-2634.126
16141	-2595.7505
16142	-2653.664
16143	-2630.2568
16144	-2679.6538
16145	-2685.6792
16146	-2665.269
16147	-2660.357
16148	-2647.267
16149	-2619.5935
16150	-2654.0288
16151	-2640.3665
16152	-2625.5066
16153	-2630.8152
16154	-2675.2493
16155	-2661.8853
16156	-2614.3555
16157	-2624.9858
16158	-2606.729
16159	-2639.582
16160	-2618.395
16161	-2627.0261
16162	-2649.2505
16163	-2641.1772
16164	-2675.5083
16165	-2598.5376
16166	-2643.5452
16167	-2631.9822
16168	-2613.9263
16169	-2643.0535
16170	-2625.2651
16171	-2620.5708
16172	-2595.7126
16173	-2675.9805
16174	-2646.7427
16175	-2658.2678
16176	-2617.9575
16177	-2636.1265
16178	-2654.1597
16179	-2599.9705
16180	-2610.9258
16181	-2639.8904
16182	-2655.5186
16183	-2600.843
16184	-2625.228
16185	-2620.7708
16186	-2639.701
16187	-2669.2307
16188	-2645.905
16189	-2619.2207
16190	-2643.993
16191	-2622.0146
16192	-2710.2505
16193	-2677.0032
16194	-2692.486
16195	-2688.6538
16196	-2612.5894
16197	-2676.6692
16198	-2617.155
16199	-2624.5571
16200	-2657.2454
16201	-2597.9934
16202	-2641.229
16203	-2610.4497
16204	-2624.3792
16205	-2667.6035
16206	-2626.0796
16207	-2602.561
16208	-2668.775
16209	-2633.0205
16210	-2652.9336
16211	-2623.1135
16212	-2624.1565
16213	-2640.9414
16214	-2660.34
16215	-2669.5496
16216	-2646.8662
16217	-2697.772
16218	-2631.288
16219	-2618.6567
16220	-2616.15
16221	-2600.9548
16222	-2614.5115
16223	-2644.8765
16224	-2639.7302
16225	-2640.0425
16226	-2665.5493
16227	-2665.5984
16228	-2617.496
16229	-2648.7786
16230	-2683.5225
16231	-2609.8337
16232	-2615.8677
16233	-2644.521
16234	-2650.3276
16235	-2615.929
16236	-2644.976
16237	-2624.2378
16238	-2638.525
16239	-2641.0583
16240	-2626.9941
16241	-2627.082
16242	-2620.5283
16243	-2597.0593
16244	-2675.7866
16245	-2621.381
16246	-2613.1846
16247	-2643.968
16248	-2621.3125
16249	-2600.1472
16250	-2643.8293
16251	-2626.6025
16252	-2713.075
16253	-2647.2422
16254	-2645.4187
16255	-2622.692
16256	-2647.1323
16257	-2692.5754
16258	-2674.1816
16259	-2610.4934
16260	-2651.2268
16261	-2696.669
16262	-2681.4563
16263	-2604.1978
16264	-2607.2915
16265	-2614.1938
16266	-2678.069
16267	-2622.4956
16268	-2756.0728
16269	-2615.2017
16270	-2620.2988
16271	-2653.4988
16272	-2624.4504
16273	-2640.8567
16274	-2603.107
16275	-2622.5286
16276	-2636.761
16277	-2617.7727
16278	-2647.6187
16279	-2646.2239
16280	-2624.289
16281	-2639.0522
16282	-2659.173
16283	-2628.2688
16284	-2636.7896
16285	-2632.9844
16286	-2620.4448
16287	-2651.2546
16288	-2623.1746
16289	-2606.308
16290	-2667.0808
16291	-2666.3257
16292	-2645.5122
16293	-2637.2085
16294	-2617.3237
16295	-2622.6768
16296	-2635.7583
16297	-2611.0981
16298	-2642.2925
16299	-2623.4229
16300	-2701.5632
16301	-2647.2266
16302	-2604.813
16303	-2664.4678
16304	-2622.412
16305	-2611.4458
16306	-2630.3247
16307	-2703.68
16308	-2621.8647
16309	-2603.2012
16310	-2670.4756
16311	-2620.6135
16312	-2640.871
16313	-2672.196
16314	-2646.6384
16315	-2598.5144
16316	-2679.0776
16317	-2649.1406
16318	-2656.405
16319	-2631.9417
16320	-2649.459
16321	-2669.5137
16322	-2624.4277
16323	-2634.4736
16324	-2619.2292
16325	-2603.9636
16326	-2614.5942
16327	-2609.5317
16328	-2624.055
16329	-2613.055
16330	-2642.8196
16331	-2644.5857
16332	-2615.4407
16333	-2634.9697
16334	-2684.9895
16335	-2665.5798
16336	-2717.7937
16337	-2635.4087
16338	-2641.1921
16339	-2657.3772
16340	-2613.3286
16341	-2650.0315
16342	-2676.158
16343	-2634.7856
16344	-2619.0122
16345	-2626.1997
16346	-2696.9722
16347	-2633.206
16348	-2608.245
16349	-2612.4678
16350	-2646.2239
16351	-2639.1145
16352	-2624.813
16353	-2619.329
16354	-2623.7683
16355	-2698.405
16356	-2733.8552
16357	-2674.5823
16358	-2678.8677
16359	-2661.5054
16360	-2647.3599
16361	-2628.8904
16362	-2687.2566
16363	-2630.0002
16364	-2661.6548
16365	-2659.5388
16366	-2637.4238
16367	-2600.0396
16368	-2622.747
16369	-2664.433
16370	-2705.5737
16371	-2618.6128
16372	-2683.0474
16373	-2612.1724
16374	-2615.7183
16375	-2607.045
16376	-2650.161
16377	-2685.5447
16378	-2634.7812
16379	-2658.6924
16380	-2635.9258
16381	-2602.149
16382	-2639.7786
16383	-2612.9814
16384	-2679.7554
16385	-2686.5425
16386	-2633.7075
16387	-2613.4556
16388	-2705.6614
16389	-2617.0405
16390	-2629.6704
16391	-2678.2378
16392	-2647.398
16393	-2628.1602
16394	-2644.6929
16395	-2633.964
16396	-2621.309
16397	-2634.355
16398	-2619.6204
16399	-2648.547
16400	-2671.8647
16401	-2615.1726
16402	-2643.4373
16403	-2625.5972
16404	-2646.9314
16405	-2657.5103
16406	-2606.3616
16407	-2643.4116
16408	-2623.743
16409	-2662.609
16410	-2597.2234
16411	-2619.8203
16412	-2591.2588
16413	-2681.8455
16414	-2645.8477
16415	-2620.2815
16416	-2629.253
16417	-2642.569
16418	-2599.2747
16419	-2618.6655
16420	-2618.5234
16421	-2626.3154
16422	-2685.9038
16423	-2625.6562
16424	-2647.8188
16425	-2602.7747
16426	-2661.8196
16427	-2627.6907
16428	-2605.263
16429	-2609.0222
16430	-2607.0352
16431	-2666.2083
16432	-2650.231
16433	-2648.537
16434	-2604.9368
16435	-2600.569
16436	-2637.2366
16437	-2617.844
16438	-2632.4302
16439	-2636.5386
16440	-2688.1064
16441	-2642.1257
16442	-2624.2244
16443	-2604.0273
16444	-2678.851
16445	-2617.7231
16446	-2656.9504
16447	-2617.1653
16448	-2635.0293
16449	-2614.021
16450	-2658.0227
16451	-2671.9275
16452	-2646.2046
16453	-2621.8472
16454	-2618.2192
16455	-2627.9697
16456	-2611.5435
16457	-2627.6758
16458	-2606.6252
16459	-2630.7283
16460	-2607.9329
16461	-2607.9841
16462	-2600.7617
16463	-2623.3662
16464	-2620.6133
16465	-2715.1926
16466	-2643.5444
16467	-2610.441
16468	-2614.1243
16469	-2605.6106
16470	-2666.7864
16471	-2654.8413
16472	-2653.9207
16473	-2666.2505
16474	-2648.5085
16475	-2596.6099
16476	-2655.387
16477	-2669.5679
16478	-2627.31
16479	-2633.1995
16480	-2661.1753
16481	-2626.3208
16482	-2656.175
16483	-2624.3625
16484	-2645.7253
16485	-2627.4688
16486	-2612.1155
16487	-2628.3167
16488	-2607.395
16489	-2722.3113
16490	-2646.9897
16491	-2674.3018
16492	-2645.4136
16493	-2650.2185
16494	-2615.4402
16495	-2635.7888
16496	-2607.6335
16497	-2640.6238
16498	-2649.7117
16499	-2629.8535
16500	-2639.248
16501	-2676.2307
16502	-2632.2402
16503	-2645.3687
16504	-2636.4268
16505	-2650.0396
16506	-2626.1323
16507	-2635.4756
16508	-2628.065
16509	-2632.7688
16510	-2622.0222
16511	-2658.766
16512	-2661.8208
16513	-2627.9324
16514	-2660.9478
16515	-2672.0476
16516	-2684.7014
16517	-2631.6155
16518	-2635.3647
16519	-2630.5474
16520	-2625.4116
16521	-2676.2563
16522	-2622.6885
16523	-2635.9082
16524	-2648.9658
16525	-2627.9778
16526	-2663.4136
16527	-2635.4473
16528	-2624.7864
16529	-2625.566
16530	-2656.7432
16531	-2621.0327
16532	-2623.6147
16533	-2618.8567
16534	-2672.0562
16535	-2612.6294
16536	-2682.0854
16537	-2615.535
16538	-2635.521
16539	-2613.0159
16540	-2658.684
16541	-2617.222
16542	-2658.6921
16543	-2670.527
16544	-2634.6077
16545	-2617.2173
16546	-2620.7603
16547	-2620.0005
16548	-2714.084
16549	-2600.9797
16550	-2626.6387
16551	-2625.6973
16552	-2626.271
16553	-2633.354
16554	-2633.6987
16555	-2666.2625
16556	-2640.8157
16557	-2633.817
16558	-2624.6523
16559	-2636.8784
16560	-2626.782
16561	-2610.52
16562	-2601.3818
16563	-2607.1619
16564	-2622.1763
16565	-2628.857
16566	-2640.6196
16567	-2618.308
16568	-2637.413
16569	-2658.2964
16570	-2609.3237
16571	-2620.1267
16572	-2642.5078
16573	-2630.0813
16574	-2644.065
16575	-2618.5947
16576	-2606.0708
16577	-2638.9287
16578	-2610.7131
16579	-2632.3306
16580	-2626.6145
16581	-2696.1355
16582	-2635.603
16583	-2617.099
16584	-2632.0427
16585	-2637.1475
16586	-2673.3315
16587	-2634.127
16588	-2621.8667
16589	-2622.3735
16590	-2662.2715
16591	-2614.0166
16592	-2655.2793
16593	-2637.2263
16594	-2628.357
16595	-2616.5476
16596	-2644.146
