	log_likelihood
14923	-2673.3982
14924	-2680.3547
14925	-2625.225
14926	-2693.8003
14927	-2622.8257
14928	-2658.857
14929	-2632.3247
14930	-2658.5105
14931	-2614.3687
14932	-2615.339
14933	-2603.2026
14934	-2644.5815
14935	-2612.9194
14936	-2620.096
14937	-2681.9233
14938	-2689.4639
14939	-2606.2888
14940	-2646.9688
14941	-2693.6997
14942	-2695.5603
14943	-2589.1147
14944	-2674.534
14945	-2664.7126
14946	-2641.5522
14947	-2628.7375
14948	-2658.0562
14949	-2625.829
14950	-2635.0923
14951	-2647.0872
14952	-2664.7444
14953	-2677.0234
14954	-2649.9812
14955	-2609.0977
14956	-2615.355
14957	-2697.8127
14958	-2660.5
14959	-2614.2603
14960	-2627.9956
14961	-2616.7969
14962	-2614.3215
14963	-2669.9917
14964	-2622.6309
14965	-2671.8254
14966	-2702.2085
14967	-2649.0405
14968	-2645.7173
14969	-2623.0457
14970	-2663.2356
14971	-2642.926
14972	-2642.8657
14973	-2628.389
14974	-2644.7012
14975	-2629.5444
14976	-2674.8718
14977	-2633.1873
14978	-2626.233
14979	-2661.6953
14980	-2631.9558
14981	-2670.9375
14982	-2677.4304
14983	-2627.5688
14984	-2610.475
14985	-2658.8228
14986	-2596.577
14987	-2669.4973
14988	-2683.728
14989	-2618.7131
14990	-2627.8394
14991	-2621.6794
14992	-2692.0034
14993	-2630.745
14994	-2621.3875
14995	-2618.6323
14996	-2614.0815
14997	-2645.8906
14998	-2637.3374
14999	-2618.2148
15000	-2644.4675
15001	-2613.2847
15002	-2634.689
15003	-2630.3389
15004	-2599.451
15005	-2612.3088
15006	-2639.966
15007	-2623.464
15008	-2666.536
15009	-2637.001
15010	-2634.0693
15011	-2622.8552
15012	-2630.4731
15013	-2693.0024
15014	-2710.3936
15015	-2596.6846
15016	-2649.526
15017	-2693.5818
15018	-2646.2039
15019	-2627.062
15020	-2606.4739
15021	-2686.2983
15022	-2629.6313
15023	-2623.4988
15024	-2627.6794
15025	-2617.7095
15026	-2605.213
15027	-2666.294
15028	-2612.753
15029	-2603.3472
15030	-2660.9204
15031	-2624.2568
15032	-2659.5703
15033	-2645.0752
15034	-2676.0508
15035	-2706.6848
15036	-2614.0347
15037	-2626.348
15038	-2675.1196
15039	-2613.6006
15040	-2642.0076
15041	-2647.9673
15042	-2651.1648
15043	-2642.9644
15044	-2651.262
15045	-2622.1704
15046	-2658.1328
15047	-2724.3765
15048	-2670.3562
15049	-2705.8489
15050	-2633.2966
15051	-2653.198
15052	-2646.4102
15053	-2631.1277
15054	-2687.684
15055	-2618.7231
15056	-2638.6694
15057	-2664.0767
15058	-2621.7964
15059	-2680.759
15060	-2634.3398
15061	-2649.613
15062	-2620.4048
15063	-2602.0325
15064	-2654.9712
15065	-2606.1511
15066	-2645.7937
15067	-2613.7612
15068	-2609.7214
15069	-2710.5203
15070	-2660.2446
15071	-2622.4226
15072	-2719.8623
15073	-2626.937
15074	-2631.7788
15075	-2642.225
15076	-2622.031
15077	-2591.7688
15078	-2630.0112
15079	-2657.1914
15080	-2684.211
15081	-2630.0073
15082	-2630.0696
15083	-2668.125
15084	-2618.4207
15085	-2612.6797
15086	-2603.541
15087	-2617.3535
15088	-2653.0325
15089	-2604.3345
15090	-2631.7769
15091	-2650.0376
15092	-2619.4363
15093	-2637.0918
15094	-2636.425
15095	-2662.0774
15096	-2612.4895
15097	-2679.7878
15098	-2665.5698
15099	-2646.339
15100	-2634.4104
15101	-2613.649
15102	-2620.9714
15103	-2658.416
15104	-2616.7188
15105	-2614.575
15106	-2689.6194
15107	-2606.482
15108	-2632.891
15109	-2625.0796
15110	-2615.932
15111	-2609.354
15112	-2647.5544
15113	-2713.2617
15114	-2673.4102
15115	-2672.0044
15116	-2660.3457
15117	-2619.8613
15118	-2676.4102
15119	-2627.1646
15120	-2605.5771
15121	-2672.6345
15122	-2650.84
15123	-2608.0566
15124	-2643.6748
15125	-2689.0845
15126	-2688.525
15127	-2635.318
15128	-2694.1047
15129	-2654.4614
15130	-2604.5535
15131	-2644.253
15132	-2653.1213
15133	-2638.2454
15134	-2716.1577
15135	-2644.8044
15136	-2611.0334
15137	-2616.6257
15138	-2626.2996
15139	-2642.2822
15140	-2670.3015
15141	-2624.9075
15142	-2648.1646
15143	-2602.3677
15144	-2646.439
15145	-2636.352
15146	-2630.6765
15147	-2645.7668
15148	-2717.9705
15149	-2615.2507
15150	-2661.0737
15151	-2615.435
15152	-2593.917
15153	-2625.857
15154	-2612.5725
15155	-2627.8079
15156	-2633.5464
15157	-2629.9387
15158	-2639.7297
15159	-2682.6753
15160	-2625.0603
15161	-2672.727
15162	-2635.1907
15163	-2678.4617
15164	-2611.6968
15165	-2642.188
15166	-2635.7861
15167	-2615.2085
15168	-2619.311
15169	-2629.6326
15170	-2657.3762
15171	-2648.6682
15172	-2631.1218
15173	-2650.7185
15174	-2634.79
15175	-2607.2656
15176	-2645.5715
15177	-2610.155
15178	-2661.2126
15179	-2626.392
15180	-2618.0093
15181	-2619.465
15182	-2680.2231
15183	-2663.6035
15184	-2615.233
15185	-2680.7896
15186	-2668.7075
15187	-2634.269
15188	-2686.2039
15189	-2636.7095
15190	-2645.6626
15191	-2611.0732
15192	-2615.2173
15193	-2637.3657
15194	-2608.5908
15195	-2635.694
15196	-2626.9346
15197	-2600.8481
15198	-2614.167
15199	-2653.169
15200	-2643.6355
15201	-2697.8577
15202	-2657.683
15203	-2654.434
15204	-2654.8013
15205	-2642.8035
15206	-2684.1616
15207	-2643.0776
15208	-2600.181
15209	-2664.989
15210	-2668.7515
15211	-2628.307
15212	-2637.821
15213	-2616.7095
15214	-2670.0767
15215	-2650.527
15216	-2615.9219
15217	-2649.7637
15218	-2611.778
15219	-2617.459
15220	-2629.153
15221	-2630.6155
15222	-2635.3833
15223	-2660.474
15224	-2605.2686
15225	-2636.1099
15226	-2650.4326
15227	-2668.2622
15228	-2637.565
15229	-2635.1885
15230	-2650.8738
15231	-2607.2366
15232	-2634.7026
15233	-2683.5652
15234	-2654.9036
15235	-2590.725
15236	-2694.9976
15237	-2666.1035
15238	-2617.017
15239	-2611.0354
15240	-2669.2412
15241	-2610.4348
15242	-2647.6094
15243	-2653.766
15244	-2628.0522
15245	-2607.399
15246	-2648.302
15247	-2630.6594
15248	-2658.9397
15249	-2633.7346
15250	-2618.4585
15251	-2621.9067
15252	-2672.4707
15253	-2636.059
15254	-2675.2217
15255	-2658.4744
15256	-2610.4404
15257	-2678.8335
15258	-2605.7766
15259	-2617.1016
15260	-2624.1118
15261	-2659.6313
15262	-2619.3335
15263	-2605.315
15264	-2659.2302
15265	-2640.883
15266	-2697.4253
15267	-2659.8877
15268	-2626.345
15269	-2622.2153
15270	-2651.0376
15271	-2613.1196
15272	-2604.364
15273	-2610.0654
15274	-2629.2134
15275	-2613.2026
15276	-2641.32
15277	-2634.874
15278	-2656.6453
15279	-2652.8918
15280	-2634.024
15281	-2613.3472
15282	-2643.0352
15283	-2647.0781
15284	-2663.4746
15285	-2652.1978
15286	-2635.3762
15287	-2665.3462
15288	-2673.9956
15289	-2676.1594
15290	-2616.7612
15291	-2685.4822
15292	-2626.852
15293	-2615.025
15294	-2606.6943
15295	-2623.6165
15296	-2600.9302
15297	-2628.9387
15298	-2649.2998
15299	-2616.012
15300	-2633.5737
15301	-2604.9275
15302	-2627.2454
15303	-2618.7986
15304	-2622.0652
15305	-2613.9812
15306	-2631.6763
15307	-2641.3525
15308	-2640.007
15309	-2657.6194
15310	-2659.7092
15311	-2629.4668
15312	-2620.017
15313	-2632.608
15314	-2651.978
15315	-2644.8071
15316	-2613.5095
15317	-2611.4995
15318	-2723.5425
15319	-2625.187
15320	-2680.8274
15321	-2636.2114
15322	-2655.811
15323	-2648.2478
15324	-2643.6533
15325	-2608.9856
15326	-2689.233
15327	-2648.4902
15328	-2642.7563
15329	-2588.7134
15330	-2635.4192
15331	-2634.4988
15332	-2647.0857
15333	-2638.9634
15334	-2626.3364
15335	-2678.1084
15336	-2629.3582
15337	-2637.4785
15338	-2643.271
15339	-2620.6284
15340	-2686.483
15341	-2625.2808
15342	-2595.9739
15343	-2642.2227
15344	-2652.7673
15345	-2595.8474
15346	-2678.1492
15347	-2652.9463
15348	-2613.7856
15349	-2621.1345
15350	-2636.199
15351	-2658.571
15352	-2647.2583
15353	-2686.7024
15354	-2624.453
15355	-2608.0894
15356	-2636.456
15357	-2625.777
15358	-2624.1538
15359	-2632.0317
15360	-2626.8547
15361	-2598.653
15362	-2659.5142
15363	-2623.178
15364	-2622.0725
15365	-2642.9512
15366	-2686.0
15367	-2693.7886
15368	-2637.983
15369	-2648.6887
15370	-2611.6626
15371	-2632.3066
15372	-2630.129
15373	-2640.9653
15374	-2658.457
15375	-2613.0208
15376	-2642.604
15377	-2608.981
15378	-2648.2976
15379	-2663.6328
15380	-2648.4832
15381	-2631.9521
15382	-2675.401
15383	-2616.7612
15384	-2608.0608
15385	-2634.438
15386	-2673.1538
15387	-2656.247
15388	-2689.8938
15389	-2633.1128
15390	-2619.825
15391	-2623.7126
15392	-2601.7825
15393	-2606.4016
15394	-2665.2476
15395	-2643.1401
15396	-2613.5234
15397	-2627.2798
15398	-2674.13
15399	-2698.8584
15400	-2660.2688
15401	-2601.5393
15402	-2643.6794
15403	-2603.999
15404	-2607.973
15405	-2629.733
15406	-2630.6147
15407	-2652.8455
15408	-2670.749
15409	-2628.5566
15410	-2637.972
15411	-2635.5571
15412	-2661.8308
15413	-2614.505
15414	-2655.782
15415	-2631.6753
15416	-2611.033
15417	-2617.0242
15418	-2623.8909
15419	-2630.7056
15420	-2655.5872
15421	-2618.9714
15422	-2606.837
15423	-2640.5986
15424	-2640.5078
15425	-2639.1694
15426	-2615.4
15427	-2648.5242
15428	-2667.4827
15429	-2634.8972
15430	-2662.6772
15431	-2603.8157
15432	-2693.0679
15433	-2632.6055
15434	-2618.268
15435	-2633.773
15436	-2644.3054
15437	-2711.5562
15438	-2615.237
15439	-2621.5637
15440	-2611.8271
15441	-2661.192
15442	-2613.5051
15443	-2634.4207
15444	-2650.1929
15445	-2641.2915
15446	-2643.6548
15447	-2682.7224
15448	-2648.2214
15449	-2614.0662
15450	-2662.591
15451	-2615.2925
15452	-2633.967
15453	-2669.8403
15454	-2643.5103
15455	-2660.643
15456	-2662.645
15457	-2663.766
15458	-2631.108
15459	-2652.4648
15460	-2599.4968
15461	-2611.196
15462	-2602.0007
15463	-2615.4182
15464	-2598.2004
15465	-2608.2263
15466	-2610.9292
15467	-2647.6223
15468	-2640.0422
15469	-2634.686
15470	-2705.9536
15471	-2617.7327
15472	-2620.3003
15473	-2633.2644
15474	-2637.704
15475	-2611.934
15476	-2637.8254
15477	-2650.9832
15478	-2620.724
15479	-2632.6692
15480	-2676.6792
15481	-2626.311
15482	-2691.462
15483	-2622.2493
15484	-2645.9736
15485	-2636.1704
15486	-2612.723
15487	-2616.6624
15488	-2700.0398
15489	-2628.1033
15490	-2616.9236
15491	-2620.9817
15492	-2626.9668
15493	-2635.2793
15494	-2606.5886
15495	-2643.4373
15496	-2641.109
15497	-2618.8467
15498	-2670.6438
15499	-2606.7883
15500	-2640.529
15501	-2649.6855
15502	-2645.1892
15503	-2610.5054
15504	-2678.2166
15505	-2635.022
15506	-2624.325
15507	-2607.1494
15508	-2655.8977
15509	-2642.7637
15510	-2606.8752
15511	-2637.3315
15512	-2653.2415
15513	-2651.885
15514	-2618.9421
15515	-2620.0461
15516	-2676.1965
15517	-2629.429
15518	-2609.2874
15519	-2675.7288
15520	-2697.3276
15521	-2655.9917
15522	-2636.8481
15523	-2643.4077
15524	-2634.732
15525	-2660.7466
15526	-2603.4304
15527	-2618.8403
15528	-2601.8005
15529	-2653.6548
15530	-2653.8213
15531	-2624.804
15532	-2630.0598
15533	-2614.749
15534	-2618.621
15535	-2664.2095
15536	-2661.6152
15537	-2630.672
15538	-2617.9863
15539	-2621.1304
15540	-2622.0024
15541	-2631.9387
15542	-2624.8047
15543	-2615.2444
15544	-2681.4336
15545	-2623.032
15546	-2637.7178
15547	-2623.0403
15548	-2640.0374
15549	-2633.6665
15550	-2646.9792
15551	-2665.1147
15552	-2615.4456
15553	-2610.5503
15554	-2630.9011
15555	-2642.5454
15556	-2671.0337
15557	-2635.893
15558	-2690.7466
15559	-2600.879
15560	-2649.0154
15561	-2635.035
15562	-2633.0706
15563	-2632.4583
15564	-2647.1887
15565	-2624.622
15566	-2636.974
15567	-2609.7075
15568	-2612.9414
15569	-2619.6392
15570	-2647.6777
15571	-2624.191
15572	-2661.3853
15573	-2690.1914
15574	-2671.6904
15575	-2685.0286
15576	-2670.9683
15577	-2605.7417
15578	-2653.6755
15579	-2604.782
15580	-2622.864
15581	-2647.0513
15582	-2626.5688
15583	-2673.0615
15584	-2676.7395
15585	-2639.3127
15586	-2636.9363
15587	-2638.767
15588	-2600.923
15589	-2618.6912
15590	-2608.7805
15591	-2606.0312
15592	-2666.6194
15593	-2604.6833
15594	-2642.2864
15595	-2641.1907
15596	-2608.267
15597	-2675.934
15598	-2654.1904
15599	-2687.602
15600	-2702.075
15601	-2653.7573
15602	-2614.4321
15603	-2653.9082
15604	-2647.1663
15605	-2656.8281
15606	-2654.243
15607	-2623.437
15608	-2653.4292
15609	-2626.3088
15610	-2630.5415
15611	-2644.8892
15612	-2626.7798
15613	-2606.1519
15614	-2644.549
15615	-2625.652
15616	-2632.3687
15617	-2633.1099
15618	-2623.0957
15619	-2639.158
15620	-2623.2573
15621	-2628.298
15622	-2619.8638
15623	-2616.6914
15624	-2651.312
15625	-2615.4785
15626	-2658.3267
15627	-2635.006
15628	-2630.675
15629	-2651.827
15630	-2606.3696
15631	-2640.2637
15632	-2661.0784
15633	-2655.3794
15634	-2643.0442
15635	-2614.2795
15636	-2642.463
15637	-2704.2969
15638	-2637.125
15639	-2654.1255
15640	-2686.8042
15641	-2688.1208
15642	-2668.1729
15643	-2654.8992
15644	-2664.7551
15645	-2656.0703
15646	-2677.2856
15647	-2602.2534
15648	-2617.3384
15649	-2667.174
15650	-2617.1462
15651	-2670.727
15652	-2630.3677
15653	-2632.1628
15654	-2616.2974
15655	-2636.7368
15656	-2663.8691
15657	-2652.727
15658	-2617.8208
15659	-2637.4382
15660	-2636.6602
15661	-2636.724
15662	-2697.9714
15663	-2604.9272
15664	-2608.5571
15665	-2636.609
15666	-2649.5222
15667	-2627.9653
15668	-2621.273
15669	-2699.4104
15670	-2621.9358
15671	-2641.938
15672	-2625.632
15673	-2645.6555
15674	-2627.732
15675	-2598.1914
15676	-2664.9233
15677	-2684.2744
15678	-2678.9146
15679	-2620.9348
15680	-2621.2886
15681	-2613.4402
15682	-2601.2124
15683	-2717.9963
15684	-2607.2456
15685	-2621.848
15686	-2657.7664
15687	-2657.165
15688	-2673.3594
15689	-2688.5557
15690	-2610.221
15691	-2699.6924
15692	-2681.0105
15693	-2636.4712
15694	-2633.1204
15695	-2634.8103
15696	-2683.9973
15697	-2623.105
15698	-2653.7646
15699	-2608.2263
15700	-2642.8032
15701	-2603.947
15702	-2688.0835
15703	-2618.4478
15704	-2625.445
15705	-2672.692
15706	-2614.8455
15707	-2685.4563
15708	-2649.5066
15709	-2618.7231
15710	-2654.1724
15711	-2724.2085
15712	-2618.0967
15713	-2649.2466
15714	-2635.7937
15715	-2647.6052
15716	-2677.436
15717	-2676.2908
15718	-2615.341
15719	-2637.4211
15720	-2609.9087
15721	-2623.1719
15722	-2673.366
15723	-2693.7344
15724	-2628.6912
15725	-2615.6047
15726	-2663.8445
15727	-2660.5955
15728	-2613.0586
15729	-2644.7556
15730	-2604.045
15731	-2650.1145
15732	-2652.2368
15733	-2619.069
15734	-2614.0173
15735	-2609.8452
15736	-2728.3486
15737	-2606.3062
15738	-2650.2305
15739	-2608.8418
15740	-2622.405
15741	-2643.1743
15742	-2631.121
15743	-2625.2314
15744	-2646.2847
15745	-2638.2268
15746	-2671.98
15747	-2606.5647
15748	-2675.1785
15749	-2617.4717
15750	-2691.272
15751	-2618.4695
15752	-2612.1924
15753	-2622.9238
15754	-2676.9297
15755	-2611.0364
15756	-2623.714
15757	-2667.6216
15758	-2638.9114
15759	-2625.9214
15760	-2663.6777
15761	-2678.9238
15762	-2608.9226
15763	-2644.9204
15764	-2628.2605
15765	-2648.7844
15766	-2697.7126
15767	-2697.3013
15768	-2638.012
15769	-2666.9028
15770	-2648.4985
15771	-2629.4875
15772	-2629.8018
15773	-2601.809
15774	-2672.2441
15775	-2666.5574
15776	-2600.5906
15777	-2654.3613
15778	-2605.4175
15779	-2633.883
15780	-2646.7368
15781	-2639.7793
15782	-2638.3281
15783	-2681.358
15784	-2614.5598
15785	-2609.25
15786	-2675.5542
15787	-2596.5393
15788	-2597.5588
15789	-2648.4597
15790	-2637.6218
15791	-2633.8699
15792	-2632.1106
15793	-2620.49
15794	-2592.2915
15795	-2637.4805
15796	-2680.7869
15797	-2625.7048
15798	-2604.0083
15799	-2613.227
15800	-2618.8228
15801	-2611.6755
15802	-2611.2778
15803	-2637.1506
15804	-2713.9524
15805	-2658.6118
15806	-2620.3372
15807	-2644.2983
15808	-2644.8464
15809	-2643.2898
15810	-2641.9727
15811	-2629.0356
15812	-2620.519
15813	-2659.897
15814	-2680.6511
15815	-2588.4253
15816	-2654.5063
15817	-2652.0337
15818	-2620.821
15819	-2664.5945
15820	-2632.5637
15821	-2623.0984
15822	-2661.0874
15823	-2611.2095
15824	-2687.0078
15825	-2637.397
15826	-2632.2551
15827	-2647.464
15828	-2775.6797
15829	-2613.2012
15830	-2636.1694
15831	-2612.4878
15832	-2602.1577
15833	-2626.0864
15834	-2652.8032
15835	-2669.2354
15836	-2621.08
15837	-2633.3157
15838	-2659.7124
15839	-2632.1501
15840	-2638.5166
15841	-2634.6365
15842	-2639.1633
15843	-2697.5625
15844	-2645.7944
15845	-2626.3757
15846	-2626.5342
15847	-2628.0923
15848	-2648.5598
15849	-2641.6338
15850	-2643.22
15851	-2618.774
15852	-2635.747
15853	-2621.4265
15854	-2626.9924
15855	-2645.3423
15856	-2639.6274
15857	-2714.6648
15858	-2633.0461
15859	-2626.3457
15860	-2606.4604
15861	-2618.5396
15862	-2650.5596
15863	-2605.161
15864	-2616.892
15865	-2622.4978
15866	-2622.9575
15867	-2628.5305
15868	-2642.37
15869	-2639.5715
15870	-2653.7544
15871	-2646.3335
15872	-2681.7878
15873	-2624.7974
15874	-2625.512
15875	-2670.7302
15876	-2643.8306
15877	-2642.0925
15878	-2681.3862
15879	-2633.2227
15880	-2654.482
15881	-2619.2722
15882	-2632.1108
15883	-2616.6724
15884	-2661.3384
15885	-2638.5789
15886	-2604.805
15887	-2622.216
15888	-2649.4507
15889	-2657.4167
15890	-2656.201
15891	-2611.2544
15892	-2619.9746
15893	-2613.7156
15894	-2631.8489
15895	-2688.4978
15896	-2618.4153
15897	-2605.3345
15898	-2681.7046
15899	-2653.845
15900	-2632.8403
15901	-2619.0676
15902	-2602.102
15903	-2601.5774
15904	-2664.5457
15905	-2610.4968
15906	-2634.382
15907	-2655.6934
15908	-2621.7883
15909	-2629.3774
15910	-2645.9167
15911	-2600.978
15912	-2629.4392
15913	-2645.251
15914	-2598.0317
15915	-2598.4116
15916	-2610.8398
15917	-2604.5012
15918	-2638.851
15919	-2650.9182
15920	-2619.4927
15921	-2663.5376
15922	-2623.1174
15923	-2659.3147
15924	-2632.8357
15925	-2622.643
15926	-2640.7708
15927	-2615.604
15928	-2619.4194
15929	-2636.8481
15930	-2627.1504
15931	-2624.42
15932	-2650.0444
15933	-2636.9956
15934	-2690.209
15935	-2652.6016
15936	-2619.6829
15937	-2616.7405
15938	-2654.0437
15939	-2631.475
15940	-2627.3765
15941	-2684.9001
15942	-2625.5479
15943	-2628.331
15944	-2611.75
15945	-2618.6753
15946	-2658.7622
15947	-2693.7534
15948	-2644.6333
15949	-2632.6426
15950	-2658.5415
15951	-2641.8906
15952	-2618.9346
15953	-2628.4949
15954	-2657.1245
15955	-2621.5808
15956	-2616.1145
15957	-2611.923
15958	-2662.066
15959	-2612.8044
15960	-2640.6792
15961	-2622.1375
15962	-2641.3848
15963	-2651.3188
15964	-2603.058
15965	-2635.1694
15966	-2617.2412
15967	-2666.2773
15968	-2633.771
15969	-2625.5774
15970	-2618.8892
15971	-2603.39
15972	-2623.1975
15973	-2644.4692
15974	-2678.9966
15975	-2606.7756
15976	-2629.8445
15977	-2660.8367
15978	-2659.8386
15979	-2710.75
15980	-2616.1453
15981	-2602.2031
15982	-2636.1375
15983	-2600.059
15984	-2624.279
15985	-2634.0144
15986	-2698.498
15987	-2640.8628
15988	-2630.687
15989	-2666.3345
15990	-2631.6536
15991	-2589.6968
15992	-2706.6606
15993	-2651.7114
15994	-2664.2068
15995	-2645.914
15996	-2654.7498
15997	-2656.5967
15998	-2703.2937
15999	-2649.1997
16000	-2610.5552
16001	-2666.0737
16002	-2660.5835
16003	-2676.3677
16004	-2615.97
16005	-2627.6
16006	-2650.326
16007	-2647.4912
16008	-2643.4814
16009	-2644.5962
16010	-2635.9224
16011	-2622.5125
16012	-2651.8638
16013	-2659.628
16014	-2656.7341
16015	-2618.036
16016	-2616.9575
16017	-2678.099
16018	-2615.1558
16019	-2655.0676
16020	-2650.408
16021	-2677.5176
16022	-2688.582
16023	-2629.7798
16024	-2655.986
16025	-2631.3638
16026	-2613.9136
16027	-2637.877
16028	-2617.3826
16029	-2611.5613
16030	-2639.3296
16031	-2632.8877
16032	-2652.1003
16033	-2617.9744
16034	-2677.7495
16035	-2605.9106
16036	-2651.888
16037	-2654.2944
16038	-2644.1477
16039	-2626.9175
16040	-2684.7026
16041	-2632.8535
16042	-2615.1577
16043	-2624.0396
16044	-2653.862
16045	-2625.573
16046	-2610.842
16047	-2603.419
16048	-2630.923
16049	-2630.1533
16050	-2654.102
16051	-2644.3665
16052	-2640.4907
16053	-2629.1602
16054	-2628.1755
16055	-2609.6555
16056	-2635.1807
16057	-2642.7944
16058	-2668.035
16059	-2624.8374
16060	-2660.7097
16061	-2639.019
16062	-2684.688
16063	-2612.8528
16064	-2640.3433
16065	-2645.6948
16066	-2605.9995
16067	-2629.36
16068	-2667.439
16069	-2681.284
16070	-2663.4402
16071	-2674.2905
16072	-2627.711
16073	-2663.7188
16074	-2594.5242
16075	-2663.0945
16076	-2612.4243
16077	-2626.588
16078	-2634.248
16079	-2612.3035
16080	-2623.6797
16081	-2699.9314
16082	-2624.399
16083	-2624.4998
16084	-2605.8176
16085	-2635.4712
16086	-2642.5842
16087	-2652.4817
16088	-2618.9646
16089	-2630.4478
16090	-2598.433
16091	-2681.9915
16092	-2641.4817
16093	-2657.2886
16094	-2625.1663
16095	-2697.8618
16096	-2627.1396
16097	-2608.3486
16098	-2621.7773
16099	-2609.8604
16100	-2607.8323
16101	-2631.4353
16102	-2741.1106
16103	-2687.965
16104	-2656.0598
16105	-2655.601
16106	-2650.8682
16107	-2643.935
16108	-2626.513
16109	-2601.1345
16110	-2693.965
16111	-2621.9592
16112	-2610.2896
16113	-2646.3245
16114	-2655.221
16115	-2627.512
16116	-2643.3877
16117	-2602.9973
16118	-2618.7139
16119	-2632.1821
16120	-2662.1575
16121	-2618.9927
16122	-2664.0696
16123	-2621.8179
16124	-2627.752
16125	-2644.1616
16126	-2622.7383
16127	-2610.9846
16128	-2616.78
16129	-2635.99
16130	-2653.3433
16131	-2716.5083
16132	-2676.4834
16133	-2638.2358
16134	-2589.7202
16135	-2621.6177
16136	-2621.4702
16137	-2724.121
16138	-2621.1426
16139	-2675.6667
16140	-2606.75
16141	-2609.1948
16142	-2622.6836
16143	-2607.275
16144	-2600.0227
16145	-2633.5142
16146	-2659.1548
16147	-2632.6313
16148	-2614.7935
16149	-2609.7273
16150	-2649.8162
16151	-2601.989
16152	-2677.775
16153	-2688.6692
16154	-2662.7117
16155	-2613.758
16156	-2631.434
16157	-2624.3557
16158	-2663.3042
16159	-2670.6921
16160	-2665.9133
16161	-2609.559
16162	-2600.7908
16163	-2625.4739
16164	-2606.6157
16165	-2609.9695
16166	-2675.899
16167	-2614.75
16168	-2615.9937
16169	-2608.4558
16170	-2629.0007
16171	-2643.9094
16172	-2604.987
16173	-2635.2554
16174	-2612.7437
16175	-2661.875
16176	-2659.2903
16177	-2605.9224
16178	-2622.513
16179	-2613.2642
16180	-2618.5251
16181	-2636.5068
16182	-2616.583
16183	-2617.7896
16184	-2610.815
16185	-2610.722
16186	-2608.959
16187	-2647.8735
16188	-2599.1113
16189	-2639.8433
16190	-2618.9473
16191	-2610.388
16192	-2618.86
16193	-2681.5127
16194	-2615.438
16195	-2626.4128
16196	-2616.4094
16197	-2677.094
16198	-2616.4866
16199	-2696.4485
16200	-2644.3633
16201	-2634.7012
16202	-2587.2454
16203	-2637.2612
16204	-2623.0522
16205	-2636.0889
16206	-2664.2761
16207	-2628.843
16208	-2619.474
16209	-2618.1597
16210	-2667.3528
16211	-2650.9382
16212	-2608.4604
16213	-2677.6118
16214	-2651.4565
16215	-2606.9927
16216	-2709.5
16217	-2632.2793
16218	-2621.104
16219	-2645.6165
16220	-2659.9087
16221	-2674.0547
16222	-2640.1284
16223	-2640.0261
16224	-2636.9158
16225	-2653.477
16226	-2671.1384
16227	-2685.6865
16228	-2606.216
16229	-2643.8606
16230	-2616.4177
16231	-2641.2864
16232	-2617.399
16233	-2666.8096
16234	-2603.9026
16235	-2618.9214
16236	-2663.3162
16237	-2634.9558
16238	-2639.6436
16239	-2632.5415
16240	-2626.0825
16241	-2630.159
16242	-2611.668
16243	-2659.209
16244	-2680.172
16245	-2637.61
16246	-2623.9424
16247	-2624.3423
16248	-2645.741
16249	-2603.3745
16250	-2666.3906
16251	-2607.6367
16252	-2734.2388
16253	-2644.0684
16254	-2654.1997
16255	-2658.005
16256	-2686.0127
16257	-2640.8247
16258	-2617.022
16259	-2624.9104
16260	-2623.3772
16261	-2643.439
16262	-2609.7163
16263	-2607.525
16264	-2661.1543
16265	-2627.941
16266	-2631.6643
16267	-2646.8025
16268	-2677.1467
16269	-2694.0083
16270	-2607.9124
16271	-2629.6619
16272	-2625.999
16273	-2672.53
16274	-2623.27
16275	-2640.3452
16276	-2601.9517
16277	-2713.4531
16278	-2622.817
16279	-2616.3286
16280	-2707.3223
16281	-2649.377
16282	-2634.5076
16283	-2611.5618
16284	-2705.167
16285	-2722.7866
16286	-2601.153
16287	-2710.694
16288	-2648.0667
16289	-2642.9915
16290	-2662.394
16291	-2601.2869
16292	-2676.2134
16293	-2643.9424
16294	-2643.664
16295	-2645.1824
16296	-2644.7563
16297	-2599.514
16298	-2707.02
16299	-2658.5789
16300	-2709.7554
16301	-2600.0913
16302	-2625.1584
16303	-2612.529
16304	-2621.5955
16305	-2639.5293
16306	-2611.7651
16307	-2661.2021
16308	-2651.5283
16309	-2725.9214
16310	-2626.1882
16311	-2628.316
16312	-2615.6619
16313	-2615.8135
16314	-2614.7686
16315	-2620.7117
16316	-2644.2766
16317	-2622.9175
16318	-2642.1821
16319	-2665.3071
16320	-2635.2764
16321	-2644.9785
16322	-2598.8774
16323	-2624.069
16324	-2715.9077
16325	-2631.8264
16326	-2653.0676
16327	-2618.6187
16328	-2643.7832
16329	-2655.5852
16330	-2654.4
16331	-2635.911
16332	-2639.9478
16333	-2603.2073
16334	-2631.6162
16335	-2607.6907
16336	-2617.9927
16337	-2617.4404
16338	-2631.5762
16339	-2669.8462
16340	-2694.847
16341	-2643.108
16342	-2669.6567
16343	-2631.7983
16344	-2643.634
16345	-2615.693
16346	-2624.896
16347	-2621.985
16348	-2651.608
16349	-2614.532
16350	-2648.8467
16351	-2662.0662
16352	-2610.6106
16353	-2627.1414
16354	-2665.8958
16355	-2620.0989
16356	-2649.0867
16357	-2656.5498
